Australian Bureau of Statistics

"2016 Census - Counting Persons, Place of Usual Residence (MB)"
"LANP - 4 Digit Level by LGA (UR)"
"Counting: Persons Place of Usual Residence"

Filters:
"Default Summation","Persons Place of Usual Residence"
"LGA (UR)","Moonee Valley (C)"

"Counting","LGA (UR)","LANP - 4 Digit Level","Count",
"Persons Place of Usual Residence","Moonee Valley (C)","Tjupany",0
"Persons Place of Usual Residence","Moonee Valley (C)","Western Desert Languages, nec",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kimberley Area Languages, nfd",0
"Persons Place of Usual Residence","Moonee Valley (C)","Bardi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Bunuba",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gooniyandi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Miriwoong",0
"Persons Place of Usual Residence","Moonee Valley (C)","Ngarinyin",0
"Persons Place of Usual Residence","Moonee Valley (C)","Nyikina",0
"Persons Place of Usual Residence","Moonee Valley (C)","Worla",0
"Persons Place of Usual Residence","Moonee Valley (C)","Worrorra",0
"Persons Place of Usual Residence","Moonee Valley (C)","Wunambal",0
"Persons Place of Usual Residence","Moonee Valley (C)","Yawuru",0
"Persons Place of Usual Residence","Moonee Valley (C)","Gambera",0
"Persons Place of Usual Residence","Moonee Valley (C)","Jawi",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kija",0
"Persons Place of Usual Residence","Moonee Valley (C)","Kimberley Area Languages, nec",0
